id,task,framework,constraint,fold,type,result,metric,mode,version,params,training_duration,predict_duration,models_count,seed,mase,wql
nn5_weekly,nn5_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.857298,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",771.4,0.9,8.0,3,0.857298,0.0792549
pedestrian_counts,pedestrian_counts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.309698,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3749.4,6.5,8.0,3,0.309698,0.25054
tourism_monthly,tourism_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.46721,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1345.6,6.3,8.0,3,1.46721,0.0886754
tourism_quarterly,tourism_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.55715,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",824.5,4.5,8.0,3,1.55715,0.0665248
vehicle_trips,vehicle_trips,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.1074,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",789.7,2.5,8.0,3,1.1074,0.0881899
car_parts,car_parts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.747309,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",992.9,17.8,8.0,4,0.747309,0.969803
cif_2016,cif_2016,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.28144,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",885.2,0.9,8.0,4,1.28144,0.0417164
covid_deaths,covid_deaths,AutoGluon_NoStatModels,4h16c,0,timeseries,-5.00032,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1708.1,0.4,8.0,4,5.00032,0.0341213
electricity_hourly,electricity_hourly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.22071,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2931.7,41.3,8.0,4,1.22071,0.096963
electricity_weekly,electricity_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.86371,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",785.1,2.3,8.0,4,1.86371,0.0900841
fred_md,fred_md,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.65566,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",981.1,1.1,8.0,4,0.65566,0.0608166
hospital,hospital,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.752799,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",949.6,13.9,8.0,4,0.752799,0.051464
kdd_cup_2018,kdd_cup_2018,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.717213,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2888.6,13.3,8.0,4,0.717213,0.313756
m1_monthly,m1_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.24717,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1147.1,13.2,8.0,4,1.24717,0.141847
m1_quarterly,m1_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.66341,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",740.7,2.6,8.0,4,1.66341,0.0651335
m1_yearly,m1_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-3.33278,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",691.6,1.4,8.0,4,3.33278,0.127798
m3_monthly,m3_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.879858,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1081.4,18.2,8.0,4,0.879858,0.0967545
m3_other,m3_other,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.86589,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",925.2,1.5,8.0,4,1.86589,0.0315679
m3_quarterly,m3_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.05999,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",800.0,8.0,8.0,4,1.05999,0.0659153
m4_daily,m4_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.13689,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2087.5,10.7,8.0,4,1.13689,0.0220006
m4_hourly,m4_hourly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.806779,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2724.6,18.5,8.0,4,0.806779,0.0431994
m4_monthly,m4_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.796818,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3002.7,767.2,8.0,4,0.796818,0.0856547
m4_quarterly,m4_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.15661,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1657.1,267.3,8.0,4,1.15661,0.0772004
m4_weekly,m4_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",,,,4,,
nn5_daily,nn5_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.769837,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2694.0,9.9,8.0,4,0.769837,0.146637
nn5_weekly,nn5_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.857102,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",793.1,0.9,8.0,4,0.857102,0.0792929
pedestrian_counts,pedestrian_counts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.310997,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3454.5,5.8,8.0,4,0.310997,0.251621
tourism_monthly,tourism_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.46715,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1474.3,7.4,8.0,4,1.46715,0.0883677
vehicle_trips,vehicle_trips,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.1074,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",792.6,2.4,8.0,4,1.1074,0.0881899
web_traffic_weekly,web_traffic_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.936744,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3783.4,1979.3,8.0,4,0.936744,0.233636
car_parts,car_parts,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.746649,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",975.2,10.8,11.0,0,0.746649,0.97559
cif_2016,cif_2016,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.32159,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",887.6,35.5,11.0,0,1.32159,0.123232
covid_deaths,covid_deaths,AutoGluon_NoTreeModels,4h16c,0,timeseries,-5.72911,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1551.8,23.9,11.0,0,5.72911,0.0305833
electricity_hourly,electricity_hourly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.23846,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",3350.9,68.2,11.0,0,1.23846,0.0866051
electricity_weekly,electricity_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.92206,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",730.7,7.7,11.0,0,1.92206,0.0846613
fred_md,fred_md,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.632624,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",812.7,1.2,11.0,0,0.632624,0.0500936
hospital,hospital,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.739247,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",931.6,30.7,11.0,0,0.739247,0.0513609
kdd_cup_2018,kdd_cup_2018,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.714462,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2861.0,17.7,11.0,0,0.714462,0.320617
m1_monthly,m1_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.11283,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1039.1,54.2,11.0,0,1.11283,0.140368
m1_quarterly,m1_quarterly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.72615,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",749.0,20.5,11.0,0,1.72615,0.0665951
m1_yearly,m1_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-3.54616,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",655.4,20.6,11.0,0,3.54616,0.124336
m3_monthly,m3_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.850689,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1080.8,126.2,11.0,0,0.850689,0.0904909
m3_other,m3_other,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.86246,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",696.6,19.8,11.0,0,1.86246,0.0318278
m3_quarterly,m3_quarterly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.0981,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",723.2,46.2,11.0,0,1.0981,0.066895
m3_yearly,m3_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-2.51977,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",618.3,29.0,11.0,0,2.51977,0.114563
m4_daily,m4_daily,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.15595,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2726.0,481.4,11.0,0,1.15595,0.0241183
m4_hourly,m4_hourly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.99564,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2548.2,508.7,11.0,0,0.99564,0.0306185
m4_monthly,m4_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.795278,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",5864.4,782.1,9.0,0,0.795278,0.0814148
m4_quarterly,m4_quarterly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.13506,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1829.1,1107.8,11.0,0,1.13506,0.0745323
m4_weekly,m4_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-2.28677,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",882.2,22.2,11.0,0,2.28677,0.0452802
m4_yearly,m4_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-3.0443,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1234.9,411.9,11.0,0,3.0443,0.1046
nn5_daily,nn5_daily,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.768872,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2433.7,5.2,11.0,0,0.768872,0.141456
nn5_weekly,nn5_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.865445,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",692.7,16.1,11.0,0,0.865445,0.0794654
pedestrian_counts,pedestrian_counts,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.318535,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2930.9,29.8,11.0,0,0.318535,0.237829
tourism_monthly,tourism_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.43996,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1067.5,51.8,11.0,0,1.43996,0.0840361
tourism_quarterly,tourism_quarterly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.4978,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",693.2,21.6,11.0,0,1.4978,0.0629583
tourism_yearly,tourism_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-2.96843,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",636.6,35.3,11.0,0,2.96843,0.120424
vehicle_trips,vehicle_trips,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.12984,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",787.7,53.2,11.0,0,1.12984,0.0891049
web_traffic_weekly,web_traffic_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.9462,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",4927.9,1513.0,9.0,0,0.9462,0.229879
car_parts,car_parts,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.746576,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",872.3,11.0,11.0,1,0.746576,0.985471
cif_2016,cif_2016,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.12898,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",768.1,33.1,11.0,1,1.12898,0.0716828
covid_deaths,covid_deaths,AutoGluon_NoTreeModels,4h16c,0,timeseries,-5.64008,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1506.9,23.3,11.0,1,5.64008,0.0297937
electricity_hourly,electricity_hourly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.24616,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",3344.6,78.7,11.0,1,1.24616,0.0885316
electricity_weekly,electricity_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.85849,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",747.0,6.9,11.0,1,1.85849,0.0858221
fred_md,fred_md,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.606557,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",871.6,1.6,11.0,1,0.606557,0.0510765
hospital,hospital,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.743979,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",927.8,54.7,11.0,1,0.743979,0.0525906
kdd_cup_2018,kdd_cup_2018,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.741243,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2733.4,24.8,11.0,1,0.741243,0.343486
m1_monthly,m1_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.10781,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1065.1,73.5,11.0,1,1.10781,0.129984
m1_quarterly,m1_quarterly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.69357,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",753.0,39.3,11.0,1,1.69357,0.0730399
m1_yearly,m1_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-3.51018,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",616.5,19.5,11.0,1,3.51018,0.132149
m3_monthly,m3_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.84383,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1144.8,132.4,11.0,1,0.84383,0.0898278
m3_other,m3_other,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.79888,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",669.8,28.1,11.0,1,1.79888,0.0314325
m3_quarterly,m3_quarterly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.06779,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",764.4,47.6,11.0,1,1.06779,0.0655035
m3_yearly,m3_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-2.64701,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",629.6,27.5,11.0,1,2.64701,0.116533
m4_daily,m4_daily,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.15595,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2737.6,487.9,11.0,1,1.15595,0.0241183
m4_hourly,m4_hourly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.996393,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2626.4,533.3,11.0,1,0.996393,0.0302114
m4_monthly,m4_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.810615,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",5595.8,388.5,9.0,1,0.810615,0.0823682
m4_weekly,m4_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-2.1884,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",859.2,24.2,11.0,1,2.1884,0.041807
m4_yearly,m4_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-3.03037,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1298.6,518.5,11.0,1,3.03037,0.105589
nn5_daily,nn5_daily,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.766459,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2516.0,9.2,11.0,1,0.766459,0.14002
nn5_weekly,nn5_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.855914,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",693.3,16.2,11.0,1,0.855914,0.0796459
pedestrian_counts,pedestrian_counts,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.310849,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2860.8,7.8,11.0,1,0.310849,0.226301
tourism_yearly,tourism_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-2.96532,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",661.3,36.6,11.0,1,2.96532,0.146393
vehicle_trips,vehicle_trips,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.12107,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",790.0,40.8,11.0,1,1.12107,0.0889239
web_traffic_weekly,web_traffic_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.938717,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",5734.4,1521.1,10.0,1,0.938717,0.219088
car_parts,car_parts,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.746665,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",986.1,10.1,11.0,2,0.746665,0.979679
cif_2016,cif_2016,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.2065,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",785.0,32.9,11.0,2,1.2065,0.0910789
covid_deaths,covid_deaths,AutoGluon_NoTreeModels,4h16c,0,timeseries,-5.59573,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1501.5,23.3,11.0,2,5.59573,0.0314913
electricity_hourly,electricity_hourly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.25179,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",3246.6,237.9,11.0,2,1.25179,0.092646
electricity_weekly,electricity_weekly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-2.00962,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",995.2,5.4,11.0,2,2.00962,0.0968331
fred_md,fred_md,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.641821,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",775.5,40.5,11.0,2,0.641821,0.0607363
hospital,hospital,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.751199,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",874.3,56.0,11.0,2,0.751199,0.0535897
kdd_cup_2018,kdd_cup_2018,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.656143,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",2963.0,18.1,11.0,2,0.656143,0.315761
m1_monthly,m1_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.05164,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1037.3,69.4,11.0,2,1.05164,0.12638
m1_quarterly,m1_quarterly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.72837,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",688.5,20.2,11.0,2,1.72837,0.0710364
m1_yearly,m1_yearly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-3.45053,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",669.5,19.4,11.0,2,3.45053,0.127577
m3_monthly,m3_monthly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-0.84188,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",1066.4,138.4,11.0,2,0.84188,0.0896716
m3_other,m3_other,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.89595,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",714.9,27.9,11.0,2,1.89595,0.0316194
m3_quarterly,m3_quarterly,AutoGluon_NoTreeModels,4h16c,0,timeseries,-1.07261,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DirectTabular', 'RecursiveTabular']}",698.4,31.9,11.0,2,1.07261,0.0660897
